Timestamp,Open,High,Low,Close,Volume
1700039960,29724.841002473564,29726.289069431634,29722.95231317654,29724.86010704608,226.6358636780124
1700040020,29732.846039738444,29732.335336979053,29727.4968899359,29730.644909072384,260.65027155178507
1700040080,29727.841056243247,29724.90138848187,29724.09488031777,29724.37228471835,169.47893108493048
1700040140,29693.32160597512,29696.10437669188,29688.76067741396,29693.5953526165,294.55616431842685
1700040200,29702.03771437176,29703.97478172643,29702.14107600275,29703.013481055797,154.0364121701826
1700040260,29705.228522034882,29709.45284756634,29706.148558120858,29706.28191811909,228.37206087902283
1700040320,29696.581078816613,29698.665882028516,29697.68880532045,29697.715420230652,176.1767705587278
1700040380,29685.778635739833,29682.53098898465,29679.915685822954,29681.913457697952,119.14224881604363
1700040440,29694.66518630954,29696.78858609172,29687.52188562635,29691.943152453725,159.571749587666
1700040500,29692.188317050823,29699.426561453507,29692.036549528362,29696.13535992445,181.5023771752894
1700040560,29726.821004836813,29729.4088418902,29720.16635832541,29724.726587316658,146.5139648963881
1700040620,29728.547168439083,29732.218289461325,29727.099938904714,29729.768850501358,175.06242195342531
1700040680,29735.795163439834,29734.58830051182,29732.177557027127,29734.421288196503,209.79800434333566
1700040740,29732.258807556664,29735.290008887358,29730.488848154666,29732.4181530352,147.0320724924502
1700040800,29743.485971846156,29745.011107875787,29741.987373062653,29742.21946344161,45.71584394831889
1700040860,29748.597403547345,29749.795363886267,29745.17287957506,29749.720485856586,290.41416537407775
1700040920,29764.467637724738,29769.04739618138,29762.260305497948,29764.74118595937,131.75754165045166
1700040980,29759.381890483008,29761.5851643388,29756.209973780464,29758.48531093572,106.77116630599541
1700041040,29755.360765499758,29756.983877107275,29750.684583825325,29753.260421260395,94.66609225434286
1700041100,29746.975634814466,29749.98078874024,29743.54041061888,29747.51118320945,129.72562447336063
1700041160,29759.426241461682,29760.092816053137,29755.878448433683,29757.000803863597,118.49856697608034
1700041220,29774.126335062916,29776.268646613302,29771.431793752185,29774.98129714716,110.51996843448767
1700041280,29764.222241411295,29774.344000068213,29765.9213625251,29769.475211229368,112.9730722974528
1700041340,29761.677586393325,29766.381526533587,29760.13016258456,29764.37792649585,183.44174105092813
1700041400,29766.7101574085,29768.958486288975,29768.10343518997,29768.146853182287,334.33563258748524
1700041460,29765.368929777615,29765.47729227401,29764.34573746596,29765.197715182134,206.0726217035233
1700041520,29780.49986427382,29779.80321868524,29774.26712475959,29776.622359019813,232.53465644598998
1700041580,29752.245604324184,29754.517930788264,29745.348329595075,29749.601031532384,127.61730584020678
1700041640,29737.114985257176,29744.15954345361,29734.85498666124,29739.68057096938,154.7585477990078
1700041700,29731.871087122094,29733.802097799275,29727.317231888446,29730.291574961844,176.01917917602378
1700041760,29703.845807009537,29707.400292458173,29701.386632936094,29702.44730281321,113.99753695952532
1700041820,29691.214942432154,29694.497782790997,29689.96071800166,29690.883641480785,125.17440085935071
1700041880,29682.025860608326,29681.59802370764,29676.7045483207,29679.901768090633,208.8927126027134
1700041940,29679.94204970551,29680.49460290171,29676.43816650111,29677.488512236407,229.5491349068318
1700042000,29690.945051081893,29691.24293614876,29688.078665816727,29690.84410293633,152.46942860789684
1700042060,29689.686434031384,29689.011787573156,29683.72931547632,29687.90337512204,92.01366767397693
1700042120,29677.01564763834,29677.62131165843,29673.584512236474,29675.533610478786,131.86296068948158
1700042180,29676.41253803652,29675.85924845204,29672.957795035516,29674.850155984226,83.38492571434689
1700042240,29686.395519013855,29692.207744515665,29687.25953775707,29687.440239441523,152.94539525520793
1700042300,29676.192985029134,29680.706721281866,29674.45831075602,29675.728733648142,164.3767820938039
1700042360,29665.158978976873,29666.656514641694,29661.310877742988,29664.801835041086,133.18189581779674
1700042420,29670.310530757757,29675.050567482762,29669.702466326715,29671.504422552374,163.47899137355944
1700042480,29669.13006838007,29670.884842816922,29668.054494577154,29668.845989163605,175.34588266329231
1700042540,29677.172312989034,29677.31335147405,29676.086966783318,29676.61580545212,164.4727358841136
1700042600,29675.511143239437,29678.136678189087,29675.976777059823,29676.452043950576,91.77940105618683
1700042660,29683.535612040538,29686.03886622123,29681.576340562064,29684.872007727652,134.11454789098727
1700042720,29672.74521735818,29674.0914614612,29669.387962965193,29672.451070359162,174.85152606198642
1700042780,29672.14483899846,29673.381162991693,29669.713449521692,29672.306054549703,279.07615694174734
1700042840,29671.341354836815,29670.33949997264,29667.27614213655,29669.777774377348,133.1171676134783
1700042900,29656.908449374427,29656.274225434907,29654.421399024657,29655.187083288096,184.996347229732
1700042960,29634.887052909737,29640.95413307282,29633.92232678987,29636.42534791367,210.873992843034
1700043020,29643.76445221188,29645.08044471585,29644.354647453965,29644.654336336967,137.18754354077944
1700043080,29639.532310873517,29642.066690969128,29635.813615457337,29640.442907750352,234.94773825205039
1700043140,29627.61383567313,29630.817793843096,29627.88540660057,29628.175544370584,240.05535259745287
1700043200,29626.928990575874,29628.793960408395,29624.903746153035,29627.021397127504,257.792215361715
1700043260,29639.16479963405,29643.145658890793,29640.554768133683,29640.557623415698,178.28312340664732
1700043320,29611.318551749187,29613.405869572405,29609.258017077318,29613.188769271233,381.47865534347045
1700043380,29593.40664898201,29598.471953159213,29594.398254049713,29595.22910499239,116.0344065010052
1700043440,29584.35602352154,29586.971861697428,29579.52988760054,29584.15446768965,347.10628659462134
1700043500,29598.914628630475,29605.093445419567,29601.46872535099,29601.688614090293,201.8086145302171
1700043560,29604.622736521862,29607.915946964462,29600.975721212504,29605.079657885326,253.7006257785747
1700043620,29613.02271238573,29616.476982682987,29611.004275706782,29614.28746477086,130.57984753812306
1700043680,29600.041357959675,29602.356241452817,29599.356855146914,29600.605533741345,208.05238130327908
1700043740,29586.67708982313,29588.303279188596,29586.159005191945,29587.1711032381,262.6414162302436
1700043800,29594.016371819274,29595.045206472805,29590.756478171887,29592.544867838773,96.06802579031637
1700043860,29591.84145813331,29593.374422071884,29589.10214539412,29593.244159809998,139.0271846838487
1700043920,29594.13843684655,29601.470229776864,29595.519242894687,29599.829025636365,63.0229486725878
1700043980,29598.326563894803,29600.96633521305,29596.7005468476,29597.576973745225,138.1951489786203
1700044040,29600.772709031833,29601.458283661115,29599.147458264262,29600.914698462682,107.08219558695419
1700044100,29603.704538010235,29603.126583693138,29601.624670562032,29602.812127481542,136.03237716786927
1700044160,29613.121375953688,29615.40622917702,29611.532121912373,29612.145336150563,477.92668546607666
1700044220,29618.740536577658,29623.818309139606,29618.59718859625,29621.829435533895,295.04308682808374
1700044280,29603.73691363665,29606.400096783942,29600.661616485017,29602.390971601195,83.44777485310001
1700044340,29576.371909883837,29580.11030545696,29574.296828713224,29575.423748937104,185.35915485590593
1700044400,29590.619679356383,29592.229895977584,29583.11470484141,29587.44469370892,204.2965132416786
1700044460,29603.21261827715,29603.825359097536,29597.955805173548,29601.697394828065,129.6503440051434
1700044520,29592.866718379813,29590.77155471528,29585.581112850425,29589.449918593906,159.3850609203187
1700044580,29565.86828431693,29570.174962409066,29566.93591425944,29567.131893715356,165.7354567219968
1700044640,29562.72091712377,29571.461276197086,29563.744659321288,29568.320311567444,86.60481814987094
1700044700,29580.22372787095,29582.60209496403,29576.616678393777,29579.49037028365,98.24538310676898
1700044760,29604.39502041884,29602.670397621456,29598.54249052944,29601.06150455286,159.00230315651086
1700044820,29605.45707608922,29607.575834100164,29607.20414868794,29607.257075418078,154.43310283221348
1700044880,29604.25032497691,29603.846499253177,29598.30816400688,29602.79647505905,111.7847239216701
1700044940,29589.480213738927,29592.851004740143,29589.359455247602,29592.078907600033,108.0127789848684
1700045000,29592.780381195662,29592.835824829,29588.090555788378,29592.21632310008,143.17795542760493
1700045060,29589.88877803162,29593.256563258812,29585.347591849764,29588.625146653456,211.54978930206605
1700045120,29576.8002468962,29576.51357001458,29572.460863717155,29576.44433178471,143.94131641527665
1700045180,29599.513846073198,29604.038688291253,29597.564740852282,29601.02939959507,284.0335407028676
1700045240,29622.906261681448,29627.18878939864,29617.84660090826,29622.451420419937,112.35593024831842
1700045300,29637.07745402819,29637.88427026007,29634.956583690902,29636.0840046226,160.33155991927373
1700045360,29625.431463054847,29627.669290294754,29624.023299325225,29625.03379984889,128.80270672027336
1700045420,29637.837742109463,29638.772950057835,29631.731323930737,29635.29403174046,187.76372275864563
1700045480,29642.175485449847,29644.555397127726,29640.462574651516,29642.969548654433,108.56671264420845
1700045540,29651.853549332573,29650.668356083417,29645.284290293206,29648.28009614488,320.84530837340577
1700045600,29664.16432225814,29667.361593601072,29659.733367003453,29663.27607934941,75.47149526213613
1700045660,29669.381762646084,29674.627311390144,29668.163392078746,29670.900533063745,294.76902862920235
1700045720,29679.17460733353,29683.82295095686,29675.842236661065,29679.780703899396,153.85265945492839
1700045780,29686.24293815389,29692.360280118002,29685.829242520183,29687.423579299862,185.1136262899156
1700045840,29691.643167541322,29693.36471357057,29687.218123977887,29691.513076195886,253.10640191281556
1700045900,29667.770250277346,29673.845198953997,29669.57136087469,29670.109742639317,209.1526980896776
1700045960,29669.263797174703,29674.127118403754,29667.94317568344,29671.113195568243,110.82908555599508
1700046020,29663.54661005356,29667.77191589816,29659.98822952442,29664.438892062055,188.67686108694676
1700046080,29647.225709015747,29652.78017009454,29647.817329930866,29649.080800570373,313.2462395433015
1700046140,29667.761752893177,29673.011256586717,29667.628426627365,29669.262600001985,104.07203620003747
1700046200,29690.889471119306,29694.439269839088,29688.483335200148,29690.010544092613,346.3228403010547
1700046260,29709.008989119542,29708.06779967234,29703.499872737284,29706.32119129616,173.17125088474216
1700046320,29708.543028046744,29712.65115907899,29707.3193932206,29709.38375229843,124.79955512580484
1700046380,29724.4990752882,29726.992705907847,29725.051457324887,29725.591253749863,103.82265946201758
1700046440,29723.55494793481,29728.70873544267,29721.2794558083,29725.735891917084,135.73238234393415
1700046500,29730.042101789946,29731.925334940715,29727.146076094064,29728.169459239856,67.88999451844255
1700046560,29716.860664912867,29719.002808225123,29712.37740273937,29715.047802794314,125.70051496633651
1700046620,29718.891897915684,29721.912320963245,29716.837673968614,29719.8116984483,133.59717323496147
1700046680,29720.678663567098,29723.079930705397,29720.332570371153,29720.53632958939,96.5667559182407
1700046740,29708.67602740852,29706.57375344323,29704.425942549107,29704.90450418738,200.16420965789447
1700046800,29703.53992251807,29705.135320578276,29699.431690293433,29704.29013884558,135.97805125547495
1700046860,29707.038229909278,29704.63597110526,29700.01082237855,29703.3333840793,115.08628854244141
1700046920,29726.79463118278,29729.464803103532,29724.7362921938,29724.904118079034,130.30351056927472
1700046980,29732.931315275473,29737.17952573324,29731.66368191793,29735.634678021193,171.06489532377856
1700047040,29732.12226525468,29740.645819958023,29733.229309243907,29735.772023290294,152.8242371410737
1700047100,29741.18878374485,29739.964861433982,29738.381473147514,29738.757471007906,112.12451162784477
1700047160,29739.94680261998,29742.90337498256,29735.884259054914,29739.288019545154,156.06325246904748
1700047220,29736.76780668145,29739.722568195466,29734.356292698267,29736.85305172761,145.43505316713703
1700047280,29720.301471503786,29727.348275606575,29722.839326353394,29723.86392535895,94.0864754284404
1700047340,29723.037040723313,29725.27109256071,29717.66279146722,29722.051302827665,132.23731146704165
1700047400,29714.051891793904,29716.631866665826,29711.641224456336,29713.098123747837,187.11722800472418
1700047460,29694.996886163834,29702.622072522936,29696.671554103494,29698.09433728076,186.57910487075083
1700047520,29704.978577360765,29707.04634653564,29702.86513114637,29704.22899905533,135.37033799778104
1700047580,29707.479771556595,29709.263418889048,29705.08689608908,29708.924174974527,194.55387517962242
1700047640,29690.437970768333,29688.837812010344,29683.953091486208,29687.48368483811,100.28516735255269
1700047700,29686.353934676354,29689.552564090212,29681.495740760816,29686.011469188168,101.53513180205867
1700047760,29701.27907949562,29700.430258958844,29696.813189721048,29697.959885818967,134.22238510420726
1700047820,29712.781438247635,29713.41333059882,29706.738747708012,29710.670570685725,270.1632631087801
1700047880,29721.30221009004,29725.96351507725,29720.115384917706,29722.980612800347,158.42806640982397
1700047940,29723.54738206534,29725.36071764809,29721.904173234903,29723.447571283166,132.93412119353135
1700048000,29713.94523882864,29717.176504972973,29713.129756685496,29713.307027347535,275.2432357813002
1700048060,29701.8001406672,29703.92031583872,29696.207903669983,29700.30264141924,132.32018453931735
1700048120,29704.879212422726,29708.00939733721,29703.232543418675,29704.437900276243,362.8150843306915
1700048180,29708.387034354422,29712.565811558798,29705.83054550755,29708.989260688624,120.96324638261638
1700048240,29722.471401614963,29728.889024036158,29721.692894347587,29724.437234027886,99.01867892023412
1700048300,29742.887283200183,29740.613953729207,29737.614742138758,29737.63698983199,138.85846959545373
1700048360,29737.71376830214,29740.8856069511,29731.078527803915,29736.050245953615,134.33897845921254
1700048420,29720.801582922908,29721.71573882924,29717.048128628285,29721.119775407285,107.43779290910544
1700048480,29717.48822247508,29720.450291126126,29714.858139889973,29717.290496243157,420.2247264940916
1700048540,29719.09051809583,29723.48190331056,29716.49556372967,29719.89727058088,168.5867791684478
1700048600,29716.937191063957,29719.85837369098,29715.089300453255,29717.47227163621,178.69846449168813
1700048660,29711.147278065262,29711.97858427156,29706.81461098288,29710.537542339276,123.37744228060973
1700048720,29714.625866510887,29716.32234738247,29712.90051738982,29713.572160118914,117.79340042626227
1700048780,29708.015670201457,29709.34840562344,29705.292912245815,29707.524667221987,223.68153964878766
1700048840,29697.69038951764,29704.533494572624,29698.31018833192,29699.987874217284,75.91871974620587
1700048900,29705.189324094736,29705.50927029159,29701.427032011456,29703.725308228924,93.95859541121007
1700048960,29699.027010713664,29699.779932230886,29696.649034003072,29698.901397267375,134.434433613605
1700049020,29701.463965507115,29704.71259563594,29701.115180186218,29701.830649935113,254.78471209064946
1700049080,29701.988396349592,29707.089061166243,29700.226655355797,29705.10909820934,127.76507305495771
1700049140,29692.036566712715,29691.915440920246,29691.358489482303,29691.435950196243,175.2933090989238
1700049200,29683.743443397834,29688.485268464847,29685.61069198577,29685.661056709858,150.06844225857495
1700049260,29700.450421182326,29705.603612044684,29701.047173396186,29702.914379988855,249.2617041407339
1700049320,29689.096934366025,29689.83541126921,29685.86754408931,29688.969425836043,78.73681166142097
1700049380,29663.99101040655,29666.557763293196,29662.67130631432,29663.569572448396,199.21512709299256
1700049440,29641.88553795358,29644.06422547877,29638.561460589965,29641.227430609484,137.06296627711845
1700049500,29642.08839623689,29645.444813083614,29637.962890128587,29641.576749968404,214.85291496422536
1700049560,29640.239277583645,29643.75560695401,29641.4774542596,29641.9477573048,106.94205626629038
1700049620,29640.074407085187,29641.780224658014,29635.614314999617,29640.536427039697,149.86834788542333
1700049680,29654.6361255685,29659.862804421693,29653.423201748144,29655.10670498684,142.45089098352065
1700049740,29625.283138810362,29625.838779403515,29619.820614720666,29623.0326917896,99.38744635503818
1700049800,29629.718878437525,29627.919598077195,29627.230298991843,29627.783898282774,88.9286884175336
1700049860,29642.234263054863,29650.624715124977,29642.97372476081,29646.521156704417,117.66427652671331
1700049920,29633.34343897629,29633.97157783031,29628.7855057904,29632.987787525715,156.3305149532387
1700049980,29629.979653375394,29632.360290972465,29627.903683672583,29628.430109384237,109.6436005099322
1700050040,29616.533208046316,29622.921218513275,29618.766090605644,29619.395406377495,130.0567085284135
1700050100,29608.099636727195,29613.507322445876,29607.258016752625,29608.66325382456,69.80328405824378
1700050160,29603.591799930557,29609.57600627226,29604.68843068741,29604.748109764285,127.96285568002001
1700050220,29622.154027319062,29623.24998629178,29616.947676696815,29621.8779331685,223.50519522767107
1700050280,29644.563919455504,29647.75882118047,29640.93465289959,29643.92657327435,196.77720120820615
1700050340,29640.234475318866,29641.47957800277,29636.857355324053,29639.89530257387,143.34169065128398
1700050400,29665.521501483243,29665.902014836793,29657.961214294384,29662.756025142644,163.60599864090815
1700050460,29663.358797685298,29666.17167329123,29659.022796594858,29663.182942866457,106.55868239057682
1700050520,29683.635169032787,29684.499952764978,29680.156020532027,29684.22723518687,284.2276419693165
1700050580,29679.40672492334,29683.133560140206,29681.410139541524,29683.10765139103,339.3747664820352
1700050640,29684.50834717357,29684.96916537656,29683.006028336258,29684.680345303583,158.52771756922326
1700050700,29693.734393059716,29689.705749212953,29687.607349176233,29689.066038975296,418.33156442579394
1700050760,29727.400253993277,29728.500545584448,29725.478804318827,29727.21228312771,113.06094972367238
1700050820,29731.94870175963,29741.962486142056,29735.580166219046,29737.427710025844,89.97827964918027
1700050880,29727.20780319646,29731.53369904316,29728.240517221526,29728.94053566643,111.73729082182813
1700050940,29742.190287997353,29744.552968803942,29738.788770796225,29740.568510109737,135.93867894850143
1700051000,29735.044306635864,29740.41807842526,29733.9927844885,29736.226519664724,374.21354877041205
1700051060,29731.833544319692,29734.024232962867,29728.80278077618,29730.349517469913,132.62642600538888
1700051120,29743.96034882771,29743.20965941072,29740.42599894783,29741.252733788617,105.22886816543128
1700051180,29742.322499568338,29745.945057811077,29739.75870885098,29741.62576084187,103.60819781352865
1700051240,29744.785618937534,29748.678920582617,29742.56413294993,29744.968671816012,234.16098404393853
1700051300,29748.880805483263,29748.85225169542,29741.53285254506,29745.136494478396,221.16758102009442
1700051360,29751.473810578736,29753.68336363349,29745.619303190288,29749.17549199766,122.21829210864925
1700051420,29754.25441164053,29757.268400129182,29753.261607611475,29754.275082766893,70.08342748223858
1700051480,29731.84782592641,29733.674351724243,29730.84820259859,29731.03147957443,94.49647971533759
1700051540,29738.24072905545,29743.48116438573,29737.511353988706,29739.030351597743,295.4493846397838
1700051600,29729.675455214394,29729.5184272006,29726.460437035483,29727.24611855978,195.49272252955393
1700051660,29708.51030143596,29713.99638241321,29707.95958653699,29709.938528933068,152.35061622524708
1700051720,29711.605112200887,29709.50682580899,29704.340863411002,29709.237594006765,313.4165916278579
1700051780,29706.959897442663,29710.251815768817,29709.34000919201,29710.245366046536,324.8392709657833
1700051840,29705.354808640423,29704.564754519688,29700.328922354554,29701.923292071668,146.29485781938078
1700051900,29714.08078290445,29712.263733832766,29708.270102782088,29711.895674363685,147.37366433608162
1700051960,29694.95483076117,29700.6722874345,29693.243658452924,29695.789572367234,117.58733418493863
1700052020,29687.577780878968,29690.933753252164,29690.686606664098,29690.906247381965,132.44383715056006
1700052080,29683.257671690535,29687.478505945262,29683.07930767196,29683.887757762768,81.89762647582789
1700052140,29682.20299467833,29684.545633997626,29678.652462744827,29683.328710518694,81.764686868615
1700052200,29686.64000813112,29691.512841960823,29686.15925697077,29686.675081934463,74.51023156790279
1700052260,29676.633163447208,29676.48807479212,29671.40490260293,29674.58036653898,229.00293103865772
1700052320,29684.252035364934,29683.408175799774,29679.310130424252,29683.271758668456,79.47473010638696
1700052380,29686.451606528433,29684.162465915517,29682.700591774847,29684.02778708847,323.7543079979085
1700052440,29663.881851984283,29664.09129890735,29657.699042033037,29661.32443204873,110.8135260936846
1700052500,29637.017836925326,29642.75489465912,29636.971858868816,29637.821334763965,297.3589404261418
1700052560,29639.919859212987,29642.572370924037,29636.249751874642,29637.67350324881,128.24958688214133
1700052620,29634.38278742193,29636.708260296822,29633.462785280957,29635.021895435377,79.32277529514128
1700052680,29636.38449957692,29636.194372318423,29628.79867911966,29633.78085407248,248.02053848959477
1700052740,29632.852298553884,29633.947343623106,29632.37220311803,29633.445064594118,260.01680175267734
1700052800,29637.129147806165,29638.762666948198,29635.50574534507,29636.15178266824,103.29403188760251
1700052860,29644.710346919117,29650.52208598166,29642.895120799014,29647.52357798642,129.97460605823093
1700052920,29633.54288138425,29635.445627503468,29633.380665706307,29634.19031917541,103.30457104865854
1700052980,29617.65509427461,29623.187232240176,29615.730260462453,29620.1266600606,141.4277975538536
1700053040,29608.518067198802,29611.505237524434,29603.754490627718,29607.006773765952,154.95452069230817
1700053100,29610.361487091486,29610.47855043909,29607.58946628162,29610.473773771973,128.95284260854507
1700053160,29627.375316631962,29626.55781118727,29621.656448757996,29625.41314231573,71.69660825709573
1700053220,29621.064279542345,29621.286666873475,29616.607074271116,29620.237069056857,117.64225403672103
1700053280,29590.740879372428,29590.83610194211,29589.66403997985,29590.21667092694,196.64646161867196
1700053340,29571.22047301699,29570.5992626393,29564.771426023584,29569.768756575617,136.51577598953344
1700053400,29562.203321619756,29562.90187862889,29555.062867269822,29559.772315902064,130.19375304981855
1700053460,29555.906603899428,29553.593041202876,29548.596609437816,29553.079569252124,102.27746671581123
1700053520,29552.85840195648,29551.871563770168,29545.067460055354,29548.178905725064,116.27748566175305
1700053580,29550.754572127844,29553.07699215363,29546.027922544177,29548.641879200837,260.75447157539935
1700053640,29543.645935437624,29549.53386185186,29542.219530311562,29544.90092323097,94.07469527272116
1700053700,29560.689995621517,29560.793877629087,29557.418313836348,29557.49299855749,198.01231756307365
1700053760,29552.117036581818,29550.367772942478,29546.883443379582,29549.38079088931,151.23305965563134
1700053820,29535.45117823314,29539.459458253306,29535.914127537304,29539.032975375605,163.68179444108185
1700053880,29546.052473937547,29545.939606606884,29541.485950793976,29544.77948183785,110.72586784213298
1700053940,29525.709684980407,29531.161562927664,29524.69107967348,29526.351776998737,128.93250541248491
1700054000,29529.743443169576,29535.839803471332,29528.67166571111,29531.02807746258,148.07396729422564
1700054060,29530.93366340773,29534.168310086883,29529.07716263398,29532.258715667293,120.51005749738596
1700054120,29533.53403424949,29532.118363493762,29528.3478782369,29530.489405788274,169.45253220542622
1700054180,29550.010838433867,29552.098771985362,29544.73804307915,29549.548719074068,178.21231251505063
1700054240,29545.318684269565,29543.540670187864,29538.55501918127,29542.082229730528,353.9241587805243
1700054300,29561.913172058998,29571.704120035098,29566.799439045564,29566.80580777682,165.88188712245372
1700054360,29567.290380914113,29565.206737336204,29563.98423297867,29564.10063038608,69.06878815617881
1700054420,29550.872113484176,29550.62214645735,29545.324932029096,29548.776433046438,236.32491870989153
1700054480,29551.69666972806,29551.762322396877,29547.552242530648,29549.615468018375,136.79066209860238
1700054540,29539.693846567996,29537.325845729956,29532.503170868487,29536.70052561455,331.87890060904977
1700054600,29524.974267621277,29529.59357957464,29526.81437839336,29527.67945544079,267.2995075956965
1700054660,29527.59895923881,29536.727508641485,29532.374720470714,29532.443855040976,121.25467023954641
1700054720,29540.0623383434,29539.81264511206,29537.170428354206,29539.110840104775,198.09785257672868
1700054780,29534.285673995415,29534.564937455856,29527.96450718019,29531.644827701726,117.02855219737488
1700054840,29547.967540439735,29545.526875132582,29538.635050775396,29543.493689442283,148.57298672034239
1700054900,29557.871999975578,29558.23646616912,29552.96551314178,29557.383782538534,194.49256298404583
1700054960,29575.25213446362,29574.681084439544,29572.19903055761,29574.619403617296,231.6436228920646
1700055020,29582.274956755522,29582.33908102025,29576.90827808682,29580.972364502803,212.3174014251796
1700055080,29596.89075853988,29597.642653851322,29596.981856758495,29597.333509047832,152.93237844780703
1700055140,29573.973581626513,29576.647770268628,29571.90256617422,29574.763927912143,400.7627314457655
1700055200,29570.302882812728,29575.0000986071,29566.327557263532,29570.949049328603,128.25132782250876
1700055260,29561.177235996656,29564.143412557107,29558.563060515266,29560.54498625272,78.03205839547071
1700055320,29564.178940245398,29566.71261514476,29557.175193437935,29561.97569658625,84.27795142927556
1700055380,29553.786639760277,29557.253383042575,29554.014880472245,29555.11830595589,267.62937440359894
1700055440,29553.099384333647,29556.66341884545,29552.596242804826,29553.124411852492,143.9316928839152
1700055500,29573.933795365272,29579.037219025453,29573.086698734533,29575.71051041494,158.1625021678155
1700055560,29572.093721758953,29574.759104373687,29569.137638497992,29573.673872857897,119.4610585070301
1700055620,29581.482904802273,29580.157293190343,29577.082984570454,29578.63938066418,123.83115794634624
1700055680,29578.720593120004,29578.501296372076,29571.851347108095,29575.85214870509,108.32778268772424
1700055740,29578.271789598053,29580.7439947556,29575.91472183117,29576.76070816057,179.19244236195755
1700055800,29578.945439142386,29579.141971998117,29573.105056345797,29576.832908325803,142.7433172365303
1700055860,29580.70229356553,29583.35150479836,29579.427662410544,29582.21279711748,176.6202859622655
1700055920,29595.493868192072,29601.16381599545,29595.321402667076,29596.196487544046,169.9960759483338
1700055980,29613.766847527717,29616.543109547056,29612.3747792681,29615.965215515287,125.16695755568503
1700056040,29618.887682863373,29624.460101035653,29616.111875930914,29619.680656498196,82.80659846968673
1700056100,29626.337919966878,29630.800450572777,29624.178042984906,29626.755219130624,79.97228695529915
1700056160,29610.545385459707,29617.139312616935,29611.817506832183,29612.944845020396,498.03015962059897
1700056220,29610.95086943194,29615.864912026867,29611.228854650184,29611.89032411141,268.07569315253556
1700056280,29623.037595763137,29624.214652396535,29618.387522447712,29623.17379769001,253.67984691086184
1700056340,29630.604515283154,29636.728333237992,29630.28635865972,29633.565421351017,113.31338255939212
1700056400,29635.874376378255,29639.888487206816,29632.058530726692,29636.10473814456,148.9787820572939
1700056460,29647.350146869212,29650.469894619884,29643.256613014124,29646.741465659376,107.10984354134465
1700056520,29654.306312684857,29653.98849302002,29648.48329784134,29652.6306661673,87.80927755161834
1700056580,29665.628290348322,29667.93993820523,29666.221887167667,29667.03434126641,117.27136308131287
1700056640,29668.032550066215,29672.14726606947,29668.021900027165,29670.5066511499,252.2634518770043
1700056700,29666.339446165915,29668.637493764934,29662.902647510535,29666.238271363047,207.74225377723724
1700056760,29667.652535198682,29673.13727018156,29669.751416946765,29670.268366446242,100.68338583311572
1700056820,29639.041263999952,29639.285985747607,29634.351449189366,29635.10123393601,130.85287231475277
1700056880,29639.80676952224,29643.54103391115,29636.525949801373,29639.695862772627,200.2665579204577
1700056940,29595.99509869426,29599.29566149838,29591.57137984878,29595.91490887005,118.10941515631566
1700057000,29576.687336726,29576.5507944459,29571.93126708648,29575.233347981186,153.21382548779624
1700057060,29575.886849116512,29583.048973687153,29580.473547125195,29580.654571192477,174.29320701645588
1700057120,29586.517308505056,29588.062102610318,29581.532758654226,29586.38492323968,173.53377009043683
1700057180,29573.25123942121,29573.610418775752,29571.738243373467,29572.435777878,164.29410929880734
1700057240,29563.838629148588,29563.94178017737,29562.72774220769,29563.890553375455,114.26509350333322
1700057300,29584.342672715873,29582.034355091677,29575.4622088293,29580.337045238823,119.05792804866523
1700057360,29576.04841951064,29575.809264998526,29570.673518676685,29574.52868365995,94.30555158105395
1700057420,29599.477247469895,29604.30323904362,29596.760844006894,29601.443727408787,79.47681648564037
1700057480,29602.678579880536,29601.732198022088,29597.387590706632,29601.42068917067,141.7550408211267
1700057540,29607.97487361885,29607.669721276798,29603.05845091823,29606.317123293247,205.71749535946842
1700057600,29623.1005648022,29625.94346352517,29624.29685108091,29625.71961607523,85.4462089048802
1700057660,29624.611432667647,29630.499030992116,29625.657534261052,29627.29194146955,165.53609995540103
1700057720,29614.22983275694,29618.104761494105,29610.52745833604,29615.263813701262,203.13128321438953
1700057780,29614.857318949005,29615.6344843963,29609.64395620015,29613.947084280928,71.18673482847265
1700057840,29613.99869757688,29614.256428448825,29611.722303204435,29613.519755446647,133.1887852771208
1700057900,29598.75115554338,29601.932454784073,29595.276518532126,29597.14285562023,286.7136780074648
1700057960,29596.062417002195,29596.99483300108,29592.58439881276,29594.07287076414,185.07782403910434
1700058020,29587.255398612786,29588.56213246903,29583.535914923043,29585.16656563617,70.23291953612029
1700058080,29597.49496753599,29598.915602488767,29591.955521390977,29596.25885872242,193.1246402688375
1700058140,29598.74364319401,29600.706867450874,29596.621666929692,29596.67420121264,110.04675074866697
1700058200,29596.40806245996,29597.762552470613,29591.100389117324,29593.28065222287,195.6882383206397
1700058260,29591.56766371589,29593.92002177339,29587.292270662758,29592.0064690554,112.61414093172563
1700058320,29594.214742114487,29598.13405983743,29591.97075150036,29594.683933276276,145.29803143938474
1700058380,29598.684118155692,29603.235141095283,29599.833474721832,29602.08570367255,119.69931531926208
1700058440,29591.425833665227,29593.34843216433,29588.52730790502,29590.08915692852,148.6007365840506
1700058500,29576.99790415782,29579.585883486947,29577.220542187755,29577.590105337065,118.28393115450851
